year,EventId,EventScheduleId,EventType,EventName,FacilityId,FacilityName,AllDay,StartTimeISO8601,EndTimeISO8601,ItemColor,FontColor,top_events,duration,interval,duration_hour,month,location
2022,256,147,P,RISE Program - In School Youth (14-18),1,The Warehouse,FALSE,2022-10-18 16:00:00 UTC,2022-10-18 19:00:00 UTC,#ff8c00,#000,RISE Program - In School Youth (14-18),10800,10800,3,10,The Warehouse
2022,256,148,P,RISE Program - In School Youth (14-18),1,The Warehouse,FALSE,2022-10-19 16:00:00 UTC,2022-10-19 19:00:00 UTC,#ff8c00,#000,RISE Program - In School Youth (14-18),10800,10800,3,10,The Warehouse
2022,256,149,P,RISE Program - In School Youth (14-18),1,The Warehouse,FALSE,2022-10-20 16:00:00 UTC,2022-10-20 19:00:00 UTC,#ff8c00,#000,RISE Program - In School Youth (14-18),10800,10800,3,10,The Warehouse
2022,256,150,P,RISE Program - In School Youth (14-18),1,The Warehouse,FALSE,2022-10-21 16:00:00 UTC,2022-10-21 19:00:00 UTC,#ff8c00,#000,RISE Program - In School Youth (14-18),10800,10800,3,10,The Warehouse
2022,256,151,P,RISE Program - In School Youth (14-18),1,The Warehouse,FALSE,2022-10-24 16:00:00 UTC,2022-10-24 19:00:00 UTC,#ff8c00,#000,RISE Program - In School Youth (14-18),10800,10800,3,10,The Warehouse
2022,256,152,P,RISE Program - In School Youth (14-18),1,The Warehouse,FALSE,2022-10-25 16:00:00 UTC,2022-10-25 19:00:00 UTC,#ff8c00,#000,RISE Program - In School Youth (14-18),10800,10800,3,10,The Warehouse
2022,256,153,P,RISE Program - In School Youth (14-18),1,The Warehouse,FALSE,2022-10-26 16:00:00 UTC,2022-10-26 19:00:00 UTC,#ff8c00,#000,RISE Program - In School Youth (14-18),10800,10800,3,10,The Warehouse
2022,256,154,P,RISE Program - In School Youth (14-18),1,The Warehouse,FALSE,2022-10-27 16:00:00 UTC,2022-10-27 19:00:00 UTC,#ff8c00,#000,RISE Program - In School Youth (14-18),10800,10800,3,10,The Warehouse
2022,256,155,P,RISE Program - In School Youth (14-18),1,The Warehouse,FALSE,2022-10-28 16:00:00 UTC,2022-10-28 19:00:00 UTC,#ff8c00,#000,RISE Program - In School Youth (14-18),10800,10800,3,10,The Warehouse
2022,256,156,P,RISE Program - In School Youth (14-18),1,The Warehouse,FALSE,2022-10-31 16:00:00 UTC,2022-10-31 19:00:00 UTC,#ff8c00,#000,RISE Program - In School Youth (14-18),10800,10800,3,10,The Warehouse
2022,256,157,P,RISE Program - In School Youth (14-18),1,The Warehouse,FALSE,2022-11-01 16:00:00 UTC,2022-11-01 19:00:00 UTC,#ff8c00,#000,RISE Program - In School Youth (14-18),10800,10800,3,11,The Warehouse
2022,256,158,P,RISE Program - In School Youth (14-18),1,The Warehouse,FALSE,2022-11-02 16:00:00 UTC,2022-11-02 19:00:00 UTC,#ff8c00,#000,RISE Program - In School Youth (14-18),10800,10800,3,11,The Warehouse
2022,256,159,P,RISE Program - In School Youth (14-18),1,The Warehouse,FALSE,2022-11-03 16:00:00 UTC,2022-11-03 19:00:00 UTC,#ff8c00,#000,RISE Program - In School Youth (14-18),10800,10800,3,11,The Warehouse
2022,256,160,P,RISE Program - In School Youth (14-18),1,The Warehouse,FALSE,2022-11-04 16:00:00 UTC,2022-11-04 19:00:00 UTC,#ff8c00,#000,RISE Program - In School Youth (14-18),10800,10800,3,11,The Warehouse
2022,256,161,P,RISE Program - In School Youth (14-18),1,The Warehouse,FALSE,2022-11-07 16:00:00 UTC,2022-11-07 19:00:00 UTC,#ff8c00,#000,RISE Program - In School Youth (14-18),10800,10800,3,11,The Warehouse
2022,256,162,P,RISE Program - In School Youth (14-18),1,The Warehouse,FALSE,2022-11-08 16:00:00 UTC,2022-11-08 19:00:00 UTC,#ff8c00,#000,RISE Program - In School Youth (14-18),10800,10800,3,11,The Warehouse
2022,256,163,P,RISE Program - In School Youth (14-18),1,The Warehouse,FALSE,2022-11-09 16:00:00 UTC,2022-11-09 19:00:00 UTC,#ff8c00,#000,RISE Program - In School Youth (14-18),10800,10800,3,11,The Warehouse
2022,256,164,P,RISE Program - In School Youth (14-18),1,The Warehouse,FALSE,2022-11-10 16:00:00 UTC,2022-11-10 19:00:00 UTC,#ff8c00,#000,RISE Program - In School Youth (14-18),10800,10800,3,11,The Warehouse
2022,256,165,P,RISE Program - In School Youth (14-18),1,The Warehouse,FALSE,2022-11-11 16:00:00 UTC,2022-11-11 19:00:00 UTC,#ff8c00,#000,RISE Program - In School Youth (14-18),10800,10800,3,11,The Warehouse
2022,256,166,P,RISE Program - In School Youth (14-18),1,The Warehouse,FALSE,2022-11-14 16:00:00 UTC,2022-11-14 19:00:00 UTC,#ff8c00,#000,RISE Program - In School Youth (14-18),10800,10800,3,11,The Warehouse
2022,256,167,P,RISE Program - In School Youth (14-18),1,The Warehouse,FALSE,2022-11-15 16:00:00 UTC,2022-11-15 19:00:00 UTC,#ff8c00,#000,RISE Program - In School Youth (14-18),10800,10800,3,11,The Warehouse
2022,256,168,P,RISE Program - In School Youth (14-18),1,The Warehouse,FALSE,2022-11-16 16:00:00 UTC,2022-11-16 19:00:00 UTC,#ff8c00,#000,RISE Program - In School Youth (14-18),10800,10800,3,11,The Warehouse
2022,256,169,P,RISE Program - In School Youth (14-18),1,The Warehouse,FALSE,2022-11-17 16:00:00 UTC,2022-11-17 19:00:00 UTC,#ff8c00,#000,RISE Program - In School Youth (14-18),10800,10800,3,11,The Warehouse
2022,256,170,P,RISE Program - In School Youth (14-18),1,The Warehouse,FALSE,2022-11-18 16:00:00 UTC,2022-11-18 19:00:00 UTC,#ff8c00,#000,RISE Program - In School Youth (14-18),10800,10800,3,11,The Warehouse
2022,256,171,P,RISE Program - In School Youth (14-18),1,The Warehouse,FALSE,2022-11-21 16:00:00 UTC,2022-11-21 19:00:00 UTC,#ff8c00,#000,RISE Program - In School Youth (14-18),10800,10800,3,11,The Warehouse
2022,256,172,P,RISE Program - In School Youth (14-18),1,The Warehouse,FALSE,2022-11-22 16:00:00 UTC,2022-11-22 19:00:00 UTC,#ff8c00,#000,RISE Program - In School Youth (14-18),10800,10800,3,11,The Warehouse
2022,256,173,P,RISE Program - In School Youth (14-18),1,The Warehouse,FALSE,2022-11-23 16:00:00 UTC,2022-11-23 19:00:00 UTC,#ff8c00,#000,RISE Program - In School Youth (14-18),10800,10800,3,11,The Warehouse
2022,256,174,P,RISE Program - In School Youth (14-18),1,The Warehouse,FALSE,2022-11-24 16:00:00 UTC,2022-11-24 19:00:00 UTC,#ff8c00,#000,RISE Program - In School Youth (14-18),10800,10800,3,11,The Warehouse
2022,256,175,P,RISE Program - In School Youth (14-18),1,The Warehouse,FALSE,2022-11-25 16:00:00 UTC,2022-11-25 19:00:00 UTC,#ff8c00,#000,RISE Program - In School Youth (14-18),10800,10800,3,11,The Warehouse
2022,256,176,P,RISE Program - In School Youth (14-18),1,The Warehouse,FALSE,2022-11-28 16:00:00 UTC,2022-11-28 19:00:00 UTC,#ff8c00,#000,RISE Program - In School Youth (14-18),10800,10800,3,11,The Warehouse
2022,256,177,P,RISE Program - In School Youth (14-18),1,The Warehouse,FALSE,2022-11-29 16:00:00 UTC,2022-11-29 19:00:00 UTC,#ff8c00,#000,RISE Program - In School Youth (14-18),10800,10800,3,11,The Warehouse
2022,256,178,P,RISE Program - In School Youth (14-18),1,The Warehouse,FALSE,2022-11-30 16:00:00 UTC,2022-11-30 19:00:00 UTC,#ff8c00,#000,RISE Program - In School Youth (14-18),10800,10800,3,11,The Warehouse
2022,256,179,P,RISE Program - In School Youth (14-18),1,The Warehouse,FALSE,2022-12-01 16:00:00 UTC,2022-12-01 19:00:00 UTC,#ff8c00,#000,RISE Program - In School Youth (14-18),10800,10800,3,12,The Warehouse
2022,256,180,P,RISE Program - In School Youth (14-18),1,The Warehouse,FALSE,2022-12-02 16:00:00 UTC,2022-12-02 19:00:00 UTC,#ff8c00,#000,RISE Program - In School Youth (14-18),10800,10800,3,12,The Warehouse
2022,256,181,P,RISE Program - In School Youth (14-18),1,The Warehouse,FALSE,2022-12-05 16:00:00 UTC,2022-12-05 19:00:00 UTC,#ff8c00,#000,RISE Program - In School Youth (14-18),10800,10800,3,12,The Warehouse
2022,256,182,P,RISE Program - In School Youth (14-18),1,The Warehouse,FALSE,2022-12-06 16:00:00 UTC,2022-12-06 19:00:00 UTC,#ff8c00,#000,RISE Program - In School Youth (14-18),10800,10800,3,12,The Warehouse
2022,256,183,P,RISE Program - In School Youth (14-18),1,The Warehouse,FALSE,2022-12-07 16:00:00 UTC,2022-12-07 19:00:00 UTC,#ff8c00,#000,RISE Program - In School Youth (14-18),10800,10800,3,12,The Warehouse
2022,256,184,P,RISE Program - In School Youth (14-18),1,The Warehouse,FALSE,2022-12-08 16:00:00 UTC,2022-12-08 19:00:00 UTC,#ff8c00,#000,RISE Program - In School Youth (14-18),10800,10800,3,12,The Warehouse
2022,256,185,P,RISE Program - In School Youth (14-18),1,The Warehouse,FALSE,2022-12-09 16:00:00 UTC,2022-12-09 19:00:00 UTC,#ff8c00,#000,RISE Program - In School Youth (14-18),10800,10800,3,12,The Warehouse
2022,256,186,P,RISE Program - In School Youth (14-18),1,The Warehouse,FALSE,2022-12-12 16:00:00 UTC,2022-12-12 19:00:00 UTC,#ff8c00,#000,RISE Program - In School Youth (14-18),10800,10800,3,12,The Warehouse
2022,256,187,P,RISE Program - In School Youth (14-18),1,The Warehouse,FALSE,2022-12-13 16:00:00 UTC,2022-12-13 19:00:00 UTC,#ff8c00,#000,RISE Program - In School Youth (14-18),10800,10800,3,12,The Warehouse
2022,256,188,P,RISE Program - In School Youth (14-18),1,The Warehouse,FALSE,2022-12-14 16:00:00 UTC,2022-12-14 19:00:00 UTC,#ff8c00,#000,RISE Program - In School Youth (14-18),10800,10800,3,12,The Warehouse
2022,256,189,P,RISE Program - In School Youth (14-18),1,The Warehouse,FALSE,2022-12-15 16:00:00 UTC,2022-12-15 19:00:00 UTC,#ff8c00,#000,RISE Program - In School Youth (14-18),10800,10800,3,12,The Warehouse
2022,256,190,P,RISE Program - In School Youth (14-18),1,The Warehouse,FALSE,2022-12-16 16:00:00 UTC,2022-12-16 19:00:00 UTC,#ff8c00,#000,RISE Program - In School Youth (14-18),10800,10800,3,12,The Warehouse
2022,256,191,P,RISE Program - In School Youth (14-18),1,The Warehouse,FALSE,2022-12-19 16:00:00 UTC,2022-12-19 19:00:00 UTC,#ff8c00,#000,RISE Program - In School Youth (14-18),10800,10800,3,12,The Warehouse
2022,256,192,P,RISE Program - In School Youth (14-18),1,The Warehouse,FALSE,2022-12-20 16:00:00 UTC,2022-12-20 19:00:00 UTC,#ff8c00,#000,RISE Program - In School Youth (14-18),10800,10800,3,12,The Warehouse
2022,256,193,P,RISE Program - In School Youth (14-18),1,The Warehouse,FALSE,2022-12-21 16:00:00 UTC,2022-12-21 19:00:00 UTC,#ff8c00,#000,RISE Program - In School Youth (14-18),10800,10800,3,12,The Warehouse
2022,256,194,P,RISE Program - In School Youth (14-18),1,The Warehouse,FALSE,2022-12-22 16:00:00 UTC,2022-12-22 19:00:00 UTC,#ff8c00,#000,RISE Program - In School Youth (14-18),10800,10800,3,12,The Warehouse
2022,256,195,P,RISE Program - In School Youth (14-18),1,The Warehouse,FALSE,2022-12-23 16:00:00 UTC,2022-12-23 19:00:00 UTC,#ff8c00,#000,RISE Program - In School Youth (14-18),10800,10800,3,12,The Warehouse
2022,256,196,P,RISE Program - In School Youth (14-18),1,The Warehouse,FALSE,2022-12-26 16:00:00 UTC,2022-12-26 19:00:00 UTC,#ff8c00,#000,RISE Program - In School Youth (14-18),10800,10800,3,12,The Warehouse
2022,256,197,P,RISE Program - In School Youth (14-18),1,The Warehouse,FALSE,2022-12-27 16:00:00 UTC,2022-12-27 19:00:00 UTC,#ff8c00,#000,RISE Program - In School Youth (14-18),10800,10800,3,12,The Warehouse
2022,256,198,P,RISE Program - In School Youth (14-18),1,The Warehouse,FALSE,2022-12-28 16:00:00 UTC,2022-12-28 19:00:00 UTC,#ff8c00,#000,RISE Program - In School Youth (14-18),10800,10800,3,12,The Warehouse
2022,256,199,P,RISE Program - In School Youth (14-18),1,The Warehouse,FALSE,2022-12-29 16:00:00 UTC,2022-12-29 19:00:00 UTC,#ff8c00,#000,RISE Program - In School Youth (14-18),10800,10800,3,12,The Warehouse
2022,256,200,P,RISE Program - In School Youth (14-18),1,The Warehouse,FALSE,2022-12-30 16:00:00 UTC,2022-12-30 19:00:00 UTC,#ff8c00,#000,RISE Program - In School Youth (14-18),10800,10800,3,12,The Warehouse
2022,257,1,P,DLOE Dance Program - For TWH,4,Dance Studio,FALSE,2022-02-28 17:00:00 UTC,2022-02-28 18:00:00 UTC,#0f61aa,#fff,Other,3600,3600,1,2,Other
2022,257,2,P,DLOE Dance Program - For TWH,4,Dance Studio,FALSE,2022-03-14 17:00:00 UTC,2022-03-14 18:00:00 UTC,#0f61aa,#fff,Other,3600,3600,1,3,Other
2022,257,3,P,DLOE Dance Program - For TWH,4,Dance Studio,FALSE,2022-03-28 17:00:00 UTC,2022-03-28 18:00:00 UTC,#0f61aa,#fff,Other,3600,3600,1,3,Other
2022,257,4,P,DLOE Dance Program - For TWH,4,Dance Studio,FALSE,2022-04-04 17:00:00 UTC,2022-04-04 18:00:00 UTC,#0f61aa,#fff,Other,3600,3600,1,4,Other
2022,257,5,P,DLOE Dance Program - For TWH,4,Dance Studio,FALSE,2022-04-11 17:00:00 UTC,2022-04-11 18:00:00 UTC,#0f61aa,#fff,Other,3600,3600,1,4,Other
2022,257,6,P,DLOE Dance Program - For TWH,4,Dance Studio,FALSE,2022-04-18 17:00:00 UTC,2022-04-18 18:00:00 UTC,#0f61aa,#fff,Other,3600,3600,1,4,Other
2022,257,7,P,DLOE Dance Program - For TWH,4,Dance Studio,FALSE,2022-04-25 17:00:00 UTC,2022-04-25 18:00:00 UTC,#0f61aa,#fff,Other,3600,3600,1,4,Other
2022,257,8,P,DLOE Dance Program - For TWH,4,Dance Studio,FALSE,2022-05-02 17:00:00 UTC,2022-05-02 18:00:00 UTC,#0f61aa,#fff,Other,3600,3600,1,5,Other
2022,257,9,P,DLOE Dance Program - For TWH,4,Dance Studio,FALSE,2022-05-09 17:00:00 UTC,2022-05-09 18:00:00 UTC,#0f61aa,#fff,Other,3600,3600,1,5,Other
2022,257,10,P,DLOE Dance Program - For TWH,4,Dance Studio,FALSE,2022-05-16 17:00:00 UTC,2022-05-16 18:00:00 UTC,#0f61aa,#fff,Other,3600,3600,1,5,Other
2022,257,11,P,DLOE Dance Program - For TWH,4,Dance Studio,FALSE,2022-05-23 17:00:00 UTC,2022-05-23 18:00:00 UTC,#0f61aa,#fff,Other,3600,3600,1,5,Other
2022,257,12,P,DLOE Dance Program - For TWH,4,Dance Studio,FALSE,2022-05-30 17:00:00 UTC,2022-05-30 18:00:00 UTC,#0f61aa,#fff,Other,3600,3600,1,5,Other
2022,257,13,P,DLOE Dance Program - For TWH,4,Dance Studio,FALSE,2022-06-06 17:00:00 UTC,2022-06-06 18:00:00 UTC,#0f61aa,#fff,Other,3600,3600,1,6,Other
2022,257,14,P,DLOE Dance Program - For TWH,4,Dance Studio,FALSE,2022-06-13 17:00:00 UTC,2022-06-13 18:00:00 UTC,#0f61aa,#fff,Other,3600,3600,1,6,Other
2022,257,15,P,DLOE Dance Program - For TWH,4,Dance Studio,FALSE,2022-06-20 17:00:00 UTC,2022-06-20 18:00:00 UTC,#0f61aa,#fff,Other,3600,3600,1,6,Other
2022,257,16,P,DLOE Dance Program - For TWH,4,Dance Studio,FALSE,2022-06-27 17:00:00 UTC,2022-06-27 18:00:00 UTC,#0f61aa,#fff,Other,3600,3600,1,6,Other
2022,258,3,P,Vision Boards with Ms. Sharmane,5,Art Room,FALSE,2022-01-05 18:00:00 UTC,2022-01-05 19:00:00 UTC,#0f61aa,#fff,Other,3600,3600,1,1,Other
2022,258,4,P,Vision Boards with Ms. Sharmane,5,Art Room,FALSE,2022-01-12 18:00:00 UTC,2022-01-12 19:00:00 UTC,#0f61aa,#fff,Other,3600,3600,1,1,Other
2022,258,5,P,Vision Boards with Ms. Sharmane,5,Art Room,FALSE,2022-01-19 18:00:00 UTC,2022-01-19 19:00:00 UTC,#0f61aa,#fff,Other,3600,3600,1,1,Other
2022,258,6,P,Vision Boards with Ms. Sharmane,5,Art Room,FALSE,2022-01-26 18:00:00 UTC,2022-01-26 19:00:00 UTC,#0f61aa,#fff,Other,3600,3600,1,1,Other
2022,258,7,P,Vision Boards with Ms. Sharmane,5,Art Room,FALSE,2022-02-09 18:00:00 UTC,2022-02-09 19:00:00 UTC,#0f61aa,#fff,Other,3600,3600,1,2,Other
2022,258,8,P,Vision Boards with Ms. Sharmane,5,Art Room,FALSE,2022-03-02 18:00:00 UTC,2022-03-02 19:00:00 UTC,#0f61aa,#fff,Other,3600,3600,1,3,Other
2022,260,3,P,Teen Executive Committee Meeting ONLY,1,The Warehouse,FALSE,2022-01-06 17:00:00 UTC,2022-01-06 18:00:00 UTC,#999999,#fff,Other,3600,3600,1,1,The Warehouse
2022,260,4,P,Teen Executive Committee Meeting ONLY,1,The Warehouse,FALSE,2022-01-13 17:00:00 UTC,2022-01-13 18:00:00 UTC,#999999,#fff,Other,3600,3600,1,1,The Warehouse
2022,260,5,P,Teen Executive Committee Meeting ONLY,1,The Warehouse,FALSE,2022-01-20 17:00:00 UTC,2022-01-20 18:00:00 UTC,#999999,#fff,Other,3600,3600,1,1,The Warehouse
2022,260,6,P,Teen Executive Committee Meeting ONLY,1,The Warehouse,FALSE,2022-01-27 17:00:00 UTC,2022-01-27 18:00:00 UTC,#999999,#fff,Other,3600,3600,1,1,The Warehouse
2022,260,7,P,Teen Executive Committee Meeting ONLY,1,The Warehouse,FALSE,2022-02-10 17:00:00 UTC,2022-02-10 18:00:00 UTC,#999999,#fff,Other,3600,3600,1,2,The Warehouse
2022,260,8,P,Teen Executive Committee Meeting ONLY,1,The Warehouse,FALSE,2022-02-17 17:00:00 UTC,2022-02-17 18:00:00 UTC,#999999,#fff,Other,3600,3600,1,2,The Warehouse
2022,260,9,P,Teen Executive Committee Meeting ONLY,1,The Warehouse,FALSE,2022-02-24 17:00:00 UTC,2022-02-24 18:00:00 UTC,#999999,#fff,Other,3600,3600,1,2,The Warehouse
2022,260,10,P,Teen Executive Committee Meeting ONLY,1,The Warehouse,FALSE,2022-03-03 17:00:00 UTC,2022-03-03 18:00:00 UTC,#999999,#fff,Other,3600,3600,1,3,The Warehouse
2022,260,11,P,Teen Executive Committee Meeting ONLY,1,The Warehouse,FALSE,2022-03-10 17:00:00 UTC,2022-03-10 18:00:00 UTC,#999999,#fff,Other,3600,3600,1,3,The Warehouse
2022,260,12,P,Teen Executive Committee Meeting ONLY,1,The Warehouse,FALSE,2022-03-17 17:30:00 UTC,2022-03-17 18:30:00 UTC,#999999,#fff,Other,3600,3600,1,3,The Warehouse
2022,260,13,P,Teen Executive Committee Meeting ONLY,1,The Warehouse,FALSE,2022-03-24 17:30:00 UTC,2022-03-24 18:30:00 UTC,#999999,#fff,Other,3600,3600,1,3,The Warehouse
2022,260,14,P,Teen Executive Committee Meeting ONLY,1,The Warehouse,FALSE,2022-03-31 17:30:00 UTC,2022-03-31 18:30:00 UTC,#999999,#fff,Other,3600,3600,1,3,The Warehouse
2022,260,15,P,Teen Executive Committee Meeting ONLY,1,The Warehouse,FALSE,2022-04-07 17:30:00 UTC,2022-04-07 18:30:00 UTC,#999999,#fff,Other,3600,3600,1,4,The Warehouse
2022,260,16,P,Teen Executive Committee Meeting ONLY,1,The Warehouse,FALSE,2022-04-14 17:30:00 UTC,2022-04-14 18:30:00 UTC,#999999,#fff,Other,3600,3600,1,4,The Warehouse
2022,260,17,P,Teen Executive Committee Meeting ONLY,1,The Warehouse,FALSE,2022-04-21 17:30:00 UTC,2022-04-21 18:30:00 UTC,#999999,#fff,Other,3600,3600,1,4,The Warehouse
2022,260,18,P,Teen Executive Committee Meeting ONLY,1,The Warehouse,FALSE,2022-04-28 17:30:00 UTC,2022-04-28 18:30:00 UTC,#999999,#fff,Other,3600,3600,1,4,The Warehouse
2022,260,19,P,Teen Executive Committee Meeting ONLY,1,The Warehouse,FALSE,2022-05-05 17:30:00 UTC,2022-05-05 18:30:00 UTC,#999999,#fff,Other,3600,3600,1,5,The Warehouse
2022,260,20,P,Teen Executive Committee Meeting ONLY,1,The Warehouse,FALSE,2022-05-12 17:30:00 UTC,2022-05-12 18:30:00 UTC,#999999,#fff,Other,3600,3600,1,5,The Warehouse
2022,260,21,P,Teen Executive Committee Meeting ONLY,1,The Warehouse,FALSE,2022-05-19 17:30:00 UTC,2022-05-19 18:30:00 UTC,#999999,#fff,Other,3600,3600,1,5,The Warehouse
2022,260,22,P,Teen Executive Committee Meeting ONLY,1,The Warehouse,FALSE,2022-05-26 17:30:00 UTC,2022-05-26 18:30:00 UTC,#999999,#fff,Other,3600,3600,1,5,The Warehouse
2022,260,23,P,Teen Executive Committee Meeting ONLY,1,The Warehouse,FALSE,2022-06-02 17:30:00 UTC,2022-06-02 18:30:00 UTC,#999999,#fff,Other,3600,3600,1,6,The Warehouse
2022,260,24,P,Teen Executive Committee Meeting ONLY,1,The Warehouse,FALSE,2022-06-09 17:30:00 UTC,2022-06-09 18:30:00 UTC,#999999,#fff,Other,3600,3600,1,6,The Warehouse
2022,260,25,P,Teen Executive Committee Meeting ONLY,1,The Warehouse,FALSE,2022-06-16 17:30:00 UTC,2022-06-16 18:30:00 UTC,#999999,#fff,Other,3600,3600,1,6,The Warehouse
2022,260,26,P,Teen Executive Committee Meeting ONLY,1,The Warehouse,FALSE,2022-06-23 17:30:00 UTC,2022-06-23 18:30:00 UTC,#999999,#fff,Other,3600,3600,1,6,The Warehouse
2022,260,27,P,Teen Executive Committee Meeting ONLY,1,The Warehouse,FALSE,2022-06-30 17:30:00 UTC,2022-06-30 18:30:00 UTC,#999999,#fff,Other,3600,3600,1,6,The Warehouse
2022,260,28,P,Teen Executive Committee Meeting ONLY,1,The Warehouse,FALSE,2022-07-07 17:30:00 UTC,2022-07-07 18:30:00 UTC,#999999,#fff,Other,3600,3600,1,7,The Warehouse
2022,260,29,P,Teen Executive Committee Meeting ONLY,1,The Warehouse,FALSE,2022-07-14 17:30:00 UTC,2022-07-14 18:30:00 UTC,#999999,#fff,Other,3600,3600,1,7,The Warehouse
2022,260,30,P,Teen Executive Committee Meeting ONLY,1,The Warehouse,FALSE,2022-07-21 17:30:00 UTC,2022-07-21 18:30:00 UTC,#999999,#fff,Other,3600,3600,1,7,The Warehouse
2022,260,31,P,Teen Executive Committee Meeting ONLY,1,The Warehouse,FALSE,2022-07-28 17:30:00 UTC,2022-07-28 18:30:00 UTC,#999999,#fff,Other,3600,3600,1,7,The Warehouse
2022,260,32,P,Teen Executive Committee Meeting ONLY,1,The Warehouse,FALSE,2022-08-04 17:30:00 UTC,2022-08-04 18:30:00 UTC,#999999,#fff,Other,3600,3600,1,8,The Warehouse
2022,260,33,P,Teen Executive Committee Meeting ONLY,1,The Warehouse,FALSE,2022-08-11 17:30:00 UTC,2022-08-11 18:30:00 UTC,#999999,#fff,Other,3600,3600,1,8,The Warehouse
2022,260,34,P,Teen Executive Committee Meeting ONLY,1,The Warehouse,FALSE,2022-08-18 17:30:00 UTC,2022-08-18 18:30:00 UTC,#999999,#fff,Other,3600,3600,1,8,The Warehouse
2022,260,35,P,Teen Executive Committee Meeting ONLY,1,The Warehouse,FALSE,2022-08-25 17:30:00 UTC,2022-08-25 18:30:00 UTC,#999999,#fff,Other,3600,3600,1,8,The Warehouse
2022,260,36,P,Teen Executive Committee Meeting ONLY,1,The Warehouse,FALSE,2022-09-01 17:30:00 UTC,2022-09-01 18:30:00 UTC,#999999,#fff,Other,3600,3600,1,9,The Warehouse
2022,260,37,P,Teen Executive Committee Meeting ONLY,1,The Warehouse,FALSE,2022-09-08 17:30:00 UTC,2022-09-08 18:30:00 UTC,#999999,#fff,Other,3600,3600,1,9,The Warehouse
2022,260,38,P,Teen Executive Committee Meeting ONLY,1,The Warehouse,FALSE,2022-09-15 17:30:00 UTC,2022-09-15 18:30:00 UTC,#999999,#fff,Other,3600,3600,1,9,The Warehouse
2022,260,39,P,Teen Executive Committee Meeting ONLY,1,The Warehouse,FALSE,2022-09-22 17:30:00 UTC,2022-09-22 18:30:00 UTC,#999999,#fff,Other,3600,3600,1,9,The Warehouse
2022,260,40,P,Teen Executive Committee Meeting ONLY,1,The Warehouse,FALSE,2022-09-29 17:30:00 UTC,2022-09-29 18:30:00 UTC,#999999,#fff,Other,3600,3600,1,9,The Warehouse
2022,260,41,P,Teen Executive Committee Meeting ONLY,1,The Warehouse,FALSE,2022-10-06 17:30:00 UTC,2022-10-06 18:30:00 UTC,#999999,#fff,Other,3600,3600,1,10,The Warehouse
2022,260,42,P,Teen Executive Committee Meeting ONLY,1,The Warehouse,FALSE,2022-10-13 17:30:00 UTC,2022-10-13 18:30:00 UTC,#999999,#fff,Other,3600,3600,1,10,The Warehouse
2022,260,43,P,Teen Executive Committee Meeting ONLY,1,The Warehouse,FALSE,2022-10-20 17:30:00 UTC,2022-10-20 18:30:00 UTC,#999999,#fff,Other,3600,3600,1,10,The Warehouse
2022,260,44,P,Teen Executive Committee Meeting ONLY,1,The Warehouse,FALSE,2022-10-27 17:30:00 UTC,2022-10-27 18:30:00 UTC,#999999,#fff,Other,3600,3600,1,10,The Warehouse
2022,260,45,P,Teen Executive Committee Meeting ONLY,1,The Warehouse,FALSE,2022-11-03 17:30:00 UTC,2022-11-03 18:30:00 UTC,#999999,#fff,Other,3600,3600,1,11,The Warehouse
2022,260,46,P,Teen Executive Committee Meeting ONLY,1,The Warehouse,FALSE,2022-11-10 17:30:00 UTC,2022-11-10 18:30:00 UTC,#999999,#fff,Other,3600,3600,1,11,The Warehouse
2022,260,47,P,Teen Executive Committee Meeting ONLY,1,The Warehouse,FALSE,2022-11-17 17:30:00 UTC,2022-11-17 18:30:00 UTC,#999999,#fff,Other,3600,3600,1,11,The Warehouse
2022,260,48,P,Teen Executive Committee Meeting ONLY,1,The Warehouse,FALSE,2022-11-24 17:30:00 UTC,2022-11-24 18:30:00 UTC,#999999,#fff,Other,3600,3600,1,11,The Warehouse
2022,260,49,P,Teen Executive Committee Meeting ONLY,1,The Warehouse,FALSE,2022-12-01 17:30:00 UTC,2022-12-01 18:30:00 UTC,#999999,#fff,Other,3600,3600,1,12,The Warehouse
2022,260,50,P,Teen Executive Committee Meeting ONLY,1,The Warehouse,FALSE,2022-12-08 17:30:00 UTC,2022-12-08 18:30:00 UTC,#999999,#fff,Other,3600,3600,1,12,The Warehouse
2022,260,51,P,Teen Executive Committee Meeting ONLY,1,The Warehouse,FALSE,2022-12-15 17:30:00 UTC,2022-12-15 18:30:00 UTC,#999999,#fff,Other,3600,3600,1,12,The Warehouse
2022,260,52,P,Teen Executive Committee Meeting ONLY,1,The Warehouse,FALSE,2022-12-22 17:30:00 UTC,2022-12-22 18:30:00 UTC,#999999,#fff,Other,3600,3600,1,12,The Warehouse
2022,260,53,P,Teen Executive Committee Meeting ONLY,1,The Warehouse,FALSE,2022-12-29 17:30:00 UTC,2022-12-29 18:30:00 UTC,#999999,#fff,Other,3600,3600,1,12,The Warehouse
2022,261,1,P,Trap N Paint,5,Art Room,FALSE,2022-01-05 17:30:00 UTC,2022-01-05 18:30:00 UTC,#0f61aa,#fff,Other,3600,3600,1,1,Other
2022,262,5,P,Board Games Mania,1,The Warehouse,FALSE,2022-01-06 17:00:00 UTC,2022-01-06 18:00:00 UTC,#0f61aa,#fff,Other,3600,3600,1,1,The Warehouse
